RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
54346,120,Scottsdale,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1113.6113386724348,1166.239714567531,1188.199310380155,1223.446066050154,1186.8813190285946,1193.714731994148,1179.4976656971644,1185.0541424176183,1188.2769906891162,1196.6615852555192,1200.084593021252,1206.175775501591,1212.4052591743546,1214.747791575473,1212.1351291905958,1244.743339082172,1246.4070766381917,1250.5892133174382,1223.1085719913804,1224.265289677244,1232.3716892647903,1233.378937884969,1246.2497682515766,1248.3369461064126,1248.5750057680227,1249.0454337561607,1255.880584610094,1259.337082879729,1260.2572310860244,1261.2053181851604,1275.0012327142194,1288.9341959536662,1297.3501488154934,1307.2962106167888,1316.7786134621088,1328.2463102196923,1330.3500318014462,1328.5698819842185,1331.9973304836299,1341.356048858558,1345.6789180453738,1353.532607507639,1360.7487434924237,1371.554368962183,1382.9105929682046,1393.6451151546107,1418.4637257927045,1437.642172819422,1451.8454458207275,1453.5169979924203,1448.8411584190253,1453.2896991176483,1452.32536301721,1453.7693992457664,1460.0243328372726,1473.6735481796136,1499.182414513804,1518.2074116316762,1543.681501978316,1558.4503922820004,1587.2563478755503,1593.8804501736402,1581.9216625624758,1551.7869161673054,1531.2781023042346,1524.0352644907503,1530.3020237427975,1539.4185642212124,1563.4377722040854,1584.9585996029707,1622.8918263550459,1654.2057896490246,1699.780631519672,1711.7941839122761,1724.6689570346555,1726.3650650963277,1759.285194704862,1816.564398367324,1884.9744227251556,1955.2803957507863,2000.1203499652493,2050.3390263014153,2094.951966528575,2137.231940090548,2146.8018486309065,2146.0382112937227,2149.8404620749775,2143.7218046753756,2134.3058104924035,2117.4177354441686,2113.1551953424337,2111.4348256545504,2124.640525774826,2139.469604925887,2154.224444722934,2136.5914998475123,2148.526170435785,2157.783443546201,2180.8708595608327,2177.2455545234325,2163.9046351313477,2156.692977608474,2138.8697658474625,2143.436926216799
6210,121,Norfolk,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk City,1024.1572920053711,1027.3099270801094,1026.4679358045748,1032.3696509619647,1035.9826325605168,1041.7232461781523,1038.4413788756585,1037.4529932092698,1032.7166005779354,1033.673320286911,1034.6207929537954,1037.935941497583,1036.0124401232417,1036.3828835155698,1037.0107355824555,1039.6790235583424,1043.4701802128668,1045.5493658760565,1048.635682691287,1047.6572478619805,1047.208397168794,1048.850634104785,1045.1900871598586,1049.6264801781135,1052.1094381087255,1062.1902399035503,1066.726586731867,1068.779529605287,1070.0437956602625,1075.5811861686818,1079.1582311411516,1082.904231344053,1080.753164211555,1081.0776775454783,1078.8290539700786,1079.5609199846706,1080.5080998454553,1087.6166614981198,1094.5730478630812,1105.3787973552799,1106.119686273874,1110.809695740109,1108.6114533577856,1111.9051445241682,1104.7968678126535,1104.4079179370312,1114.0178955270148,1125.3755432798873,1132.459845855691,1127.9674927953638,1133.065443854991,1136.551667847947,1141.6671102329303,1146.086498095365,1150.3732657425373,1155.6833773293588,1154.5977796656769,1160.7888194678128,1164.817615416511,1178.5844743378104,1179.3847318787853,1178.1887407380266,1179.5076253561424,1181.9161358834767,1192.6593241272174,1196.481315353866,1211.8062189396005,1220.1386280300696,1224.2995815617405,1227.314902807411,1240.7306034701749,1245.6333074034253,1251.588399388621,1250.0599940760758,1265.1623802382608,1280.9931347582108,1293.182281290071,1311.7403769223158,1334.0840834747828,1361.6155205852792,1381.428552734185,1395.5564618566982,1390.5061869926287,1395.3302018356,1393.903957121029,1410.7428767142471,1413.3299608222133,1414.0926964807165,1424.768641852039,1437.922431557925,1474.943093694251,1501.9818807403828,1527.0277379454649,1523.415067899202,1524.817943312151,1518.7442213734973,1519.6129476594076,1513.5620263021374,1513.4226332608237,1519.2267114044025,1526.983537883785,1529.9116565990487,1540.5701200904643,1545.925983721083
53673,122,Ocala,city,FL,FL,"Ocala, FL",Marion County,846.6777803413308,848.6583627008267,855.0721232923056,863.0445480528881,880.3668637052095,882.4070266337272,885.4966514329939,877.7795991817509,878.01637248975,882.9818503481565,891.7553290999482,899.8559668043121,898.8806040697048,898.030638260356,902.9012121516145,907.8475021582798,920.2089065033352,922.1673658501232,926.5105259399973,922.4125748390162,931.4942939523817,930.9966902373436,942.232260393181,948.0187259862101,958.1481186301711,951.6851542092472,951.6883060553005,955.3076386889014,963.4575857357538,980.9201872954159,995.3592259678044,1007.5671888204046,1006.9654191126392,1009.8285830089219,1013.3096232151659,1010.7360489553391,1012.0836956808226,1015.4948436202942,1026.928536753488,1037.8797689473286,1048.1491354377447,1050.4263744027091,1053.5615941751037,1050.5500303687068,1046.3203803403476,1041.078930778993,1040.8420286470794,1046.141008396385,1055.5508458158645,1066.763842833656,1081.3862129738145,1087.575904806213,1097.1637770386644,1096.7570615076932,1098.0633627654659,1093.5685976100367,1097.6350363898105,1105.2117832524589,1110.4137162103098,1107.7019024707445,1111.3503881980257,1117.6169105367449,1122.9673356413389,1117.422933113561,1121.9393241954392,1140.3976085542579,1163.356169514944,1177.926845428861,1186.3634148729293,1197.1899049835008,1214.4399217144703,1235.608386359327,1241.9029590465968,1249.186171476904,1245.0603751166586,1263.2915862950263,1282.1034124126986,1318.7207905206628,1352.7603787041674,1407.1972923464918,1439.0865560191141,1477.4499621369107,1481.4738812408216,1501.1837986320224,1510.5994746518218,1525.315942297668,1547.167588948882,1572.455435566126,1596.8871749143218,1613.640635561324,1617.4499452015602,1602.2559609141472,1595.1024020221294,1580.4443845876597,1593.1245865839294,1588.9073585325525,1610.8711338851047,1612.6078722377492,1624.337161000836,1623.0044514650456,1637.5846413041802,1637.2415379811346,1626.849807650744,1598.1814319433518
54311,123,Santa Clarita,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1756.9046835716579,1769.4932801029506,1769.9336499075416,1774.7870256534814,1767.2970768814698,1767.2142598789962,1784.1445536553656,1799.4758340181982,1815.212541571266,1813.8759686530846,1810.1915580116274,1809.7810799262957,1821.4829928240588,1824.2395920190518,1843.5384724730375,1850.848456594714,1877.7379437433246,1883.7408682554442,1903.4016361707888,1914.7714059880282,1926.499347167765,1919.0165088159767,1912.3959684514266,1910.2300213806568,1918.651231465064,1937.417711637333,1952.3587554633314,1970.0235628157377,1976.2988835005526,1985.7094574326281,1999.4959666023117,2017.020440096838,2030.280468502125,2018.9133820319419,2008.1034891686643,2006.2451858203935,2005.0068267559489,2027.5830443986936,2046.0202914216025,2087.3233543421816,2089.2258646454115,2085.0652049913842,2080.8807331818184,2092.598456013193,2110.372818577778,2111.0153129868404,2106.2415613932358,2104.1644904718028,2120.523637663338,2145.2593127746927,2161.0884974187366,2164.369104970848,2161.307782895921,2174.011659258361,2185.1689796957944,2201.406595286094,2197.1726627851417,2209.005892994251,2205.1643539600595,2198.4826655347633,2192.1550463300578,2207.567894682388,2232.0805349806155,2225.2251224502256,2204.851417218623,2194.121532862865,2208.107273344063,2241.0338708771556,2278.54684971965,2294.7095632179658,2315.4882415235456,2301.526577761507,2298.409943558312,2285.7476765014594,2304.947059645987,2343.7919477397763,2391.530434949654,2427.254215854531,2449.7935071091138,2466.7244145741865,2514.7531170784177,2556.2795098619085,2576.909624042406,2591.7089028030123,2598.271664966782,2646.869146473084,2683.7822016286523,2726.1264834008452,2717.4153968432934,2714.1905803883055,2716.5914699163645,2740.1025390677632,2741.182409532069,2725.749925582118,2697.2944962221186,2683.385309067214,2683.241556857865,2701.8198442937933,2740.577178297123,2781.5847187175436,2817.085813783169,2811.753001527315,2816.3251453161297,2824.3298893467568
11540,124,Fremont,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2430.0509690356107,2422.6419586394077,2464.4870092380097,2515.2744360214515,2577.5631176764155,2586.9653451858917,2623.0319276932123,2631.933054176565,2646.5320777546012,2642.854737525052,2656.6455333201757,2667.2169451587797,2685.660444339848,2702.124465177491,2701.4596027629864,2728.6283997388136,2728.081553722852,2741.6154333608133,2705.4920736334766,2701.4128039095026,2701.7654426123167,2689.8299717262394,2682.090013634065,2660.52541330865,2697.76641606907,2722.476207309822,2774.0559091041864,2784.58032342523,2802.1569094309607,2829.4351560358978,2840.367564235464,2856.3315450177447,2845.183226586398,2830.8742479186344,2817.0693220242388,2812.500413683795,2820.599094710154,2824.194669926676,2832.4854862119046,2844.2874661004757,2865.544902573927,2888.932206816415,2911.006884917445,2906.099617319431,2900.315353748207,2881.3168561366674,2878.4287369439785,2882.8176038273314,2874.805673813764,2883.9455655255856,2878.861191836616,2915.5384640229695,2931.0443747820427,2946.099040929067,2943.3260539810835,2936.994221023021,2921.558644545619,2906.8781435865167,2897.176159737535,2909.406522396515,2931.4955425512585,2942.6980465744155,2947.680930923922,2943.745657242439,2942.853776045517,2937.159936095657,2927.393491730027,2905.6149086321966,2887.4746654273713,2856.527282396093,2834.3167946859307,2830.9849664543185,2821.983209863473,2830.4909428477763,2830.5459051624916,2863.802292324677,2886.0177141114455,2917.2370731452756,2960.589502099291,3005.5607629015226,3007.4236355892103,3008.1600868555547,2988.1104251058673,3020.7755097262516,3025.7218853221084,3075.312803896495,3106.559800749307,3135.7657908405904,3166.6833215512884,3196.3310045630355,3240.2248490010747,3256.876619436214,3252.9260786671084,3211.697125957619,3166.214565054534,3133.874555365308,3122.9209220905273,3144.5633346437253,3170.760312321568,3205.8738205882864,3214.611635791233,3225.7729900706595,3241.5134281064225,3250.934144146162
24741,125,Fontana,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1734.3789926848685,1731.8005887998393,1749.9067279194223,1750.1909787356462,1781.8011487839933,1787.1014919408008,1805.2794428473746,1803.3648069033165,1808.7639912460445,1808.6492378307535,1807.323863736389,1820.479718656512,1819.6271900122151,1829.7181364081735,1834.5943486513943,1845.3430290341373,1856.3061153841695,1862.7660653602532,1876.1445734823883,1890.6867423345416,1893.2992201057305,1893.691963403852,1894.7277662007798,1898.105387992085,1921.2918300693516,1931.780325402763,1943.9505724293983,1936.4259385128514,1940.4755812153483,1957.4081821605089,1981.8501707038722,1984.577795520324,1984.179054737629,1978.5323056111822,1992.5560856459554,2005.4066722141602,2005.3749847781746,2031.4769138353356,2038.0108736538052,2068.580221206587,2066.927179892701,2085.008940946065,2088.590046748843,2089.426980399403,2080.057871595431,2071.707970884674,2070.0333507290898,2102.967597639353,2115.9893849334385,2144.4788135692625,2147.9228028718135,2162.968683813085,2167.5246121498785,2159.1080085466515,2162.4831540562695,2166.8196912453973,2182.891314729513,2195.1653191131463,2185.983814887535,2169.98876269701,2169.834980312552,2186.545100091163,2212.9344841441666,2227.478132421164,2225.464043983986,2250.4523182261537,2255.696557080679,2284.4809620231495,2279.273440600795,2327.7601197296062,2347.3992624911843,2352.9863164229323,2360.512682256761,2376.565536847083,2407.6018934566,2434.8892338644146,2511.849473919381,2568.869654847522,2580.8463933809408,2543.4813647015485,2664.4842387247763,2743.6367772259496,2791.143344673884,2751.8844274492253,2768.4482309060345,2816.2508035517203,2818.2085093516143,2834.513351168764,2860.0268313196457,2884.1743438108156,2910.936500386009,2934.5972581938126,2927.692683943876,2933.7537327294867,3018.279630083026,3066.071946540117,3051.0131505885165,2948.0617912545117,2911.833402757016,2940.532567938001,2946.8838839973114,3053.9659301114825,3087.6514940587363,3157.520202020202
7222,126,Springfield,city,MO,MO,"Springfield, MO",Greene County,712.7084348415286,714.4263133410183,719.0162056437701,721.1095797497308,728.8895442970713,727.2341044386302,731.0546306009101,729.1255649099868,733.9780353870848,734.2387113213586,729.314530319826,724.6314187488362,723.8554650522683,734.2822035689687,739.170072998132,742.26338795061,741.8848565153002,746.0246738289242,757.4279328524208,760.5974933710141,761.4253497294682,759.5686583925085,757.2377366185754,762.3009834717976,760.8922576610656,767.7736266375153,770.5853445733593,769.8642040601046,769.5593680305038,768.5840759900185,775.7685723094108,780.0347755225912,780.7795700473262,776.1101083399899,774.3099220779645,759.6351502494746,756.4763595717366,764.329517563339,785.3801512932451,798.0787989312715,796.9371399301152,802.7553811873753,809.5962529675415,815.2690521239617,818.2143958061802,820.213430274356,821.1514630299274,815.641322610813,814.5120472509701,817.6783531798744,828.8493298559052,837.559804667847,846.8030914719001,853.0475085003322,860.1665539286346,859.3359540266002,859.6376807189786,856.6104801186017,857.7719969649658,859.5251650965611,864.1840997748363,868.077878563035,877.6456634148,885.683517509189,893.7941424588264,904.6030218547537,911.3146638980295,921.3091340596494,913.507052928771,919.2150379679094,923.8443574162872,936.1929817372009,938.1682591439383,956.6458668024413,972.3104072265783,990.543266897209,1004.2568660355813,1032.4740639198628,1058.452995906122,1066.8784661124093,1059.277536777018,1059.2852363121604,1070.1121843205394,1086.1127763815136,1092.1644270951776,1088.0182062461847,1093.8300983048014,1115.848745815899,1141.2804667227238,1155.2916435259344,1155.1119222058044,1159.0366086783927,1169.2781219485255,1172.6950626037108,1174.0757540650845,1174.6437851957658,1173.556758693472,1173.7066519519742,1170.865326387176,1177.628580514733,1190.2667357219798,1195.8485653341847,1211.5617103399682,1212.2163742690057
24960,127,Greenville,city,SC,SC,"Greenville-Anderson, SC",Greenville County,952.9997609297575,961.8831528090079,961.8991759178297,972.3721260279556,981.0265092164374,994.3256726309099,994.54549196634,996.9325513294722,999.2531597638109,997.2590705796655,1003.3024344858253,1000.0189489762863,1004.4668566631136,1009.3917805816395,1020.7449057751738,1036.4863482577066,1041.3797682162208,1045.271320461467,1043.209919292741,1045.2400787982192,1040.4853572979475,1034.4425648851889,1029.0605470688697,1045.2170239103386,1049.8810862813477,1064.247590943017,1061.5159938169734,1073.5294894949932,1087.0134437696972,1094.638509294176,1099.7359902388887,1092.1299787602954,1084.4046710335106,1080.0280815941103,1076.6347060861094,1081.0967134878006,1083.7922467290866,1087.1389706830464,1098.4842669068053,1117.8718048344444,1136.8450887440583,1147.7360900460906,1151.347115968686,1153.7050316444067,1154.5791035872942,1150.649364373069,1152.440572152467,1152.8259339297397,1161.016912854957,1158.6490419138886,1160.4728598216886,1160.6859153468129,1184.0409855620676,1201.8785308174029,1214.5045381178222,1203.0337830394526,1202.3920453721817,1196.7940754328358,1196.74882964448,1189.8519700487889,1196.6683500807092,1229.2546744323245,1241.5476271241123,1247.3254231429084,1223.3337503057203,1217.4137970608622,1209.5430523390007,1216.1746639941587,1222.6746989588103,1230.8644422430164,1239.3261375429515,1247.9200742023963,1267.9756762292686,1268.5719123717715,1283.6480648534598,1290.7969428941474,1320.0662758382603,1345.3861602842428,1379.5850423572904,1396.4376492121328,1409.548615888667,1404.8273004168927,1413.7967671569695,1420.703294443018,1434.7478822724897,1436.4307458368537,1452.344239308762,1467.819107258731,1496.6849009011348,1529.095722852874,1566.7225160744003,1586.3455425045781,1579.9756672303004,1566.0572630521312,1554.1001891146454,1566.011236335331,1568.3151833974134,1578.1533676719414,1569.346777743309,1578.205173584116,1583.530586399522,1597.0898996852293,1600.7756984565774,1602.0237084344228
10477,128,Boca Raton,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,1634.0179620948315,1641.1724536199047,1651.8131122486768,1658.4321232594275,1664.8504162474337,1665.99742607277,1679.3939106996422,1684.714009778013,1712.0322205471252,1728.854812473439,1755.9311363267097,1734.2210968954819,1732.719939519104,1720.927764649696,1721.9631456596308,1728.9757233314112,1732.910538866438,1742.7747637361022,1750.8892938903407,1743.5856389373955,1751.3754353627342,1743.2766608385514,1763.488544431887,1763.9552835610766,1766.8143095577566,1766.894581263228,1775.1143726650469,1791.2713819639844,1796.3397297774604,1810.1334433563184,1809.525931327657,1823.4148067658884,1833.0868655427976,1844.4391812393312,1847.6743554417596,1842.8213189490034,1845.6793174935842,1846.0199259393887,1852.9682126541093,1858.6799431543861,1858.552023764298,1864.0818696024821,1879.073226965513,1898.1438573437554,1910.9715445105112,1917.2850251218101,1919.2718064638318,1911.8875913086922,1915.1533848802642,1913.8658041320698,1924.6911593653979,1923.160062549279,1926.4469875269976,1935.6034176104718,1951.478709271113,1966.2905908791251,1978.6851860168401,1985.595998608892,1999.8689487051772,2006.5002055780544,2011.1185102943975,2018.4685557137113,2018.8262442194673,2012.1582906424817,2000.4441009836203,1996.1824591843397,2006.2707905102868,2012.9729804257388,2034.7213463163503,2055.1461426319033,2083.109047287327,2107.5028926192404,2126.6933307910094,2156.490111259909,2177.1998870861707,2229.1988929122062,2293.7888878714357,,,,2666.8649409969494,2752.969467381239,2801.341518886392,2875.565952436369,2909.1093009303586,2917.5169997989465,2905.9876164334505,2908.6743907977675,2921.7328700095854,2941.5021292527126,2932.4495676335778,2940.1129492636987,2929.6267901081633,2958.124666406533,2982.283428424669,3000.4195337957512,3015.228527192338,3029.318476138816,3032.9010031141147,3015.1924925409107,2997.777024441117,2998.7839072100155,2996.993792206453,3019.4191042624134
11671,129,Grand Rapids,city,MI,MI,"Grand Rapids-Kentwood, MI",Kent County,800.9169164991379,806.929768855402,818.4612891813398,838.8063683421387,856.4792737756721,873.0578444766486,881.1868985584751,893.5566897670324,890.3320414283191,888.0525551388006,878.8695463557242,881.219135770742,881.6827878689533,887.5393530375818,901.2702642313151,919.0559569740847,945.1065682875206,964.0878403012592,971.8720120394198,966.4085653726735,958.7835504869944,954.6734633998061,957.99178030959,961.364548839675,967.0004365421461,973.7494058481244,983.5343395441574,994.4073572159052,1010.9691495939435,1027.3963460784612,1035.7648774285449,1030.7334220210057,1021.4702378036766,1018.1484674637808,1011.3797979645674,1008.6578981223659,1008.1300136627331,1023.740692321135,1038.3166727401322,1057.8651143577333,1068.2740087594839,1078.3039111883072,1081.6255320647151,1085.3280230282812,1080.2631994483984,1077.351278062759,1075.2109795171973,1082.5253228273461,1083.408890911034,1088.279301387897,1095.441488578087,1107.7056338966056,1118.576992354994,1128.954465825125,1137.8757162434838,1140.026029851704,1132.619924707808,1130.5017954807183,1132.9936194642291,1133.056456113261,1131.5244920212572,1133.918043688331,1146.5388665673358,1155.6395959134372,1162.690186611619,1172.618025880692,1180.8999962463154,1186.4297701788864,1187.606371361894,1193.828030419558,1195.7275215217564,1203.8950272671548,1199.4812737389548,1204.1232912913383,1216.2268395965973,1238.7139730907556,1261.6191937396366,1277.7169447883682,1306.5971888203,1327.4346079659474,1336.314163736783,1307.993422972791,1310.7311399686494,1330.723786296937,1365.5151848608173,1379.2680205325028,1373.6326306000353,1398.768618493086,1421.4467493166148,1445.046407179751,1454.2352135990739,1463.087270528951,1479.6868615500712,1478.6491705501282,1470.408242314509,1456.9845464823504,1469.3760469737824,1478.3807472934768,1490.8387789606622,1498.5417860481186,1520.9825910219836,1537.0928921377465,1545.335217108972,1535.4226901319926
44282,130,Bradenton,city,FL,FL,"North Port-Sarasota-Bradenton, FL",Manatee County,1108.8784649602626,1095.4164354909774,1078.0890609490273,1073.9935004933018,1093.9932892991758,1117.4329509862673,1130.4125038334357,1129.3839681505633,1137.274511776705,1142.1092527035005,1156.8160113784481,1166.268244098246,1172.6606144407497,1164.9376565991229,1155.6648862904358,1158.1290379613115,1157.3755458163191,1159.14883019977,1162.4514749699144,1169.9592942973914,1173.1978700123886,1169.2351099289876,1177.6983864207073,1190.3833251848619,1200.1400117023256,1201.244839210392,1205.5434976539743,1219.588555571555,1225.694948825956,1223.1576852920166,1208.4906688984681,1202.8153372805739,1224.4772719573882,1235.3792844451805,1245.0849219145607,1237.2352063511328,1242.495483999805,1249.5186116969996,1249.4101830876027,1253.9060499496632,1257.8531548615128,1255.148707698409,1252.746714735915,1253.945801502276,1268.3310746483671,1279.5669716930165,1287.7728060684835,1299.6078655322797,1312.4837014428022,1305.2372365338701,1303.157398347757,1283.6912256052838,1284.2455725983216,1291.0392808191853,1310.9153640112884,1328.485895758355,1323.635944885111,1334.985188771728,1341.7976437859736,1356.639672434886,1351.1086491885872,1355.9301708296352,1344.5555608268394,1341.5903159844343,1327.5147025128836,1327.9889897137987,1327.6776086103243,1342.6318603286643,1361.266957892661,1384.902364574197,1410.9577249280956,1441.8407556327766,1436.6476415494526,1427.0508181846253,1407.3681863397048,1441.1546120506132,1487.7189920848577,1558.0755478471267,1622.5773808907675,1686.5467882227065,1749.3263434455298,1802.0240087033558,1847.4803544765691,1850.1163437530004,1895.4282639479707,1897.2255647883906,1935.5412647387066,1935.5045515055847,1951.6634364991617,1961.531666227166,1965.120712144844,1949.161135901523,1949.8714772499814,1940.2724419684787,1998.4573997913765,2032.0840325360873,2061.497373228869,2024.0976405681265,2021.5955607103028,2012.5281785708125,2028.8236032832317,2017.5372629996257,2006.7237735585156,2003.7268113183607
52998,131,Little Rock,city,AR,AR,"Little Rock-North Little Rock-Conway, AR",Pulaski County,845.5006881633136,847.0166788913533,856.2017779553296,861.8541746647204,868.2025206012604,867.3252566962128,868.2418458550596,864.5951157862063,864.5902788027176,867.0181617256723,873.9556245069815,875.3076269752903,871.7670423112091,870.2038034970474,871.3661927843007,880.510464774577,880.3813432704394,879.9279946997233,879.5818401397887,881.0380317281647,877.568523577113,873.8772326836807,878.4034802437922,888.6698727622787,894.8437263515843,893.6234420426883,892.426725556107,892.342259976806,892.9247018557353,898.412250683337,897.0600181554237,902.233678054759,898.0403346034177,897.5499216002463,902.6187265079028,901.785332191212,908.1896441076586,902.6198769783172,907.5515133002731,906.3071950724944,907.8642345345244,910.7554985280955,910.3590986974402,911.0746608163599,913.0548862543601,919.0129335616261,921.7845452516591,920.9823082431933,919.1144842428181,924.9708452859037,931.9418449375975,931.9590782535477,932.0938982977194,935.4597875804975,940.6043766202616,942.5057528868186,943.3187554610497,943.9024268110193,945.1284283696419,944.2982847886501,947.6003530525483,946.9858591437751,946.64681315786,955.8878511505945,958.0359217140007,964.104961787444,968.8015950130286,980.3018037547486,990.7107937137093,992.1981993103188,994.5118006169807,997.0444578820513,1005.37033691101,1009.9865905909701,1020.0383239952351,1029.9198599541949,1044.8659563132283,1060.812813273517,1077.6059598508116,1094.3576749365734,1106.8116978007342,1105.1451659965842,1106.615654680161,1098.6105313353498,1107.0201924627236,1113.6118890051926,1132.1829834299542,1137.3935344566717,1144.3785145122222,1147.9274979632753,1169.2581748027437,1175.8968188773197,1178.712378469721,1171.6055120498368,1174.9273909483036,1170.7283354931094,1164.2935398364173,1155.6004946040375,1156.9216531612574,1176.851516885864,1191.0190622081207,1212.0653197424176,1210.050433849585,1215.8134673224129
24821,132,Gainesville,city,FL,FL,"Gainesville, FL",Alachua County,917.6845149214665,929.681408100332,936.6995023596148,944.8117578426753,945.2611252107154,942.140726190049,941.2830513302738,941.3008409567104,948.6146810907616,955.8757497963978,965.9706605716981,969.446771795607,970.6674175874407,973.2320330866665,976.8250356961332,982.2996567416545,981.9870686127123,982.4370163272539,985.8574056417588,985.2158983868944,986.6636128365833,992.1805485839785,1008.6661875833732,1023.1741187507606,1022.1597021791688,1029.5405315561186,1028.768350146655,1035.0058313784534,1030.328048524348,1039.058248389936,1039.7631684994114,1034.6283218543942,1031.8732574192159,1038.2881148356034,1049.3864991026878,1053.8744369385436,1060.4712728179325,1066.4515342538891,1078.058426598958,1084.7367891544875,1088.4909828786701,1087.5894153300787,1091.3930598213792,1093.93984216536,1093.900610195715,1097.0802532818361,1113.0614224005442,1116.891412416687,1123.196528695795,1127.562963775165,1145.180637788598,1147.696638006147,1150.7471518192172,1150.143368907861,1161.345964090465,1165.652927477745,1178.532273017301,1179.9880438085813,1182.4619471650635,1179.955191219384,1187.0081324685082,1197.0598869550454,1207.1935705995395,1211.7884812790953,1207.35292718727,1203.521488066038,1201.5185221202898,1200.8258338546202,1189.5490358350094,1188.1630330582702,1191.6888799864987,1210.001845453295,1213.1450167587059,1226.1353867990456,1233.6823684124206,1246.4649259220637,1262.8950377963863,1287.2147320399029,1318.5227044586834,1352.4363444169758,1397.1197262850396,1434.946347663113,1466.530495443921,1473.0457450964127,1471.4983768337052,1467.8871533303347,1471.5656050949583,1489.6500373021147,1508.1118930126547,1531.8903315009554,1550.4569364897804,1559.5482052474476,1565.568902550437,1568.3007600721378,1576.5172764177348,1569.087894112275,1566.2320924297537,1574.0076731079641,1589.6041192909584,1598.9726321381515,1605.6265999734658,1619.4888299427257,1629.9271390802814,1622.3406715317706
33501,133,Port Saint Lucie,city,FL,FL,"Port St. Lucie, FL",Saint Lucie County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.2262706277907,2244.9697682624437,2255.2676382640375,2249.970003244993,2247.1759670983356,2271.6697058170525,2309.8499502849186,2339.0501694064305,2359.659539975323,2349.7997033671445,2349.055034154198,2336.478756674387,2329.593217244686,2351.653138390893,2372.6441494410624,2385.7348885322385,2370.8967826273815,2360.7920306767537,2385.635141770416,2419.941325669225,2433.4761422082,2444.8287196287197
